name,age,Contract valid until,Overall rating,Potential,Value,Wage,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
R. Gumny,24,2025,72,76,3100000.0,15000.0,65,35,53,68,46,66,54,31,52,70,77,72,77,68,74,47,66,79,70,45,53,70,63,57,38,64,69,72,68,11,6,13,12,6
T. Bakayoko,27,"Jun 30, 2023",73,74,3100000.0,60000.0,55,37,70,72,36,68,51,37,68,72,54,52,52,72,50,72,75,72,87,50,80,70,59,70,45,74,72,73,72,,,,,
S. Bastoni,25,2025,72,75,3100000.0,13000.0,71,52,64,74,45,72,73,61,71,73,67,68,68,73,67,65,59,77,68,65,61,69,72,70,52,71,65,73,72,13,12,13,8,11
F. Ranocchia,21,"Jun 30, 2023",69,79,3100000.0,27000.0,67,45,54,76,66,73,74,76,74,75,64,68,65,62,60,76,65,78,68,75,71,58,60,60,54,68,60,66,62,12,7,12,6,8
Iker Losada,20,2025,69,79,3100000.0,9000.0,33,73,67,69,65,74,34,61,58,75,66,63,57,64,74,72,69,32,58,72,44,46,62,55,70,59,43,15,16,,,,,
Kike Pérez,25,2025,72,75,3100000.0,16000.0,53,61,57,77,52,78,73,60,72,79,63,60,75,72,69,59,66,52,56,72,59,63,64,74,43,66,50,67,60,9,14,13,15,10
Raúl Guti,25,2025,72,75,3100000.0,14000.0,58,67,60,75,58,66,66,64,73,72,67,65,66,76,74,76,58,87,79,64,67,71,65,72,53,69,61,66,64,,,,,
N. Fernández,22,2027,70,77,3100000.0,9000.0,65,60,52,67,64,77,68,62,64,72,84,82,83,63,69,67,59,72,58,68,66,60,64,62,55,67,60,64,65,15,10,14,7,12
San Emeterio,25,2026,72,75,3100000.0,19000.0,55,67,65,73,56,65,54,56,70,72,59,55,55,73,81,68,70,79,74,70,80,76,72,74,59,68,68,76,66,11,9,7,6,13
A. Armstrong,25,2025,72,74,3000000.0,36000.0,62,72,66,70,65,71,67,60,58,70,85,76,79,76,79,78,85,65,61,73,79,41,75,67,70,65,36,23,25,10,13,13,12,7
H. Sakhi,26,2025,72,75,3000000.0,14000.0,66,69,35,80,59,74,69,70,76,75,71,72,73,68,70,63,57,68,59,62,51,61,72,71,66,70,58,62,61,9,13,12,16,11
L. Yoro,16,2025,69,83,3000000.0,600,47,38,71,68,35,53,37,32,54,65,55,66,49,69,60,51,67,59,70,37,64,67,38,51,40,56,68,74,73,,,,,
J. Aholou,28,2024,73,73,3000000.0,21000.0,60,56,64,76,51,69,56,51,75,73,64,61,64,74,56,70,65,74,80,69,75,72,66,72,49,74,73,74,72,13,7,7,14,8
R. Ripart,29,2025,73,73,3000000.0,17000.0,68,73,68,70,73,72,65,56,66,73,66,69,67,74,66,80,72,90,85,73,73,63,75,68,72,69,64,64,58,10,11,10,13,11
H. Abdelli,22,2026,71,77,3000000.0,13000.0,58,66,63,73,59,76,45,47,70,76,72,68,60,70,42,70,69,68,75,59,68,61,68,74,61,73,54,64,49,9,8,14,13,12
G. Suazo,24,2026,72,75,3000000.0,11000.0,68,60,53,71,38,70,43,55,66,73,72,75,74,68,64,67,62,81,73,50,77,67,61,63,59,70,65,67,71,14,7,11,12,9
T. Tsingaras,21,"Jun 30, 2023",69,78,3000000.0,500,49,58,65,71,53,64,61,40,69,69,71,68,72,62,78,58,66,78,65,55,63,65,58,64,44,65,65,71,69,,,,,
M. Tel,17,2027,68,86,3000000.0,4000.0,56,67,55,64,62,74,65,52,55,73,79,76,74,58,74,79,61,50,67,69,44,17,67,61,56,66,21,26,31,12,9,15,7,11
J. Guilavogui,31,2023,74,74,3000000.0,32000.0,52,49,78,73,49,63,42,53,70,69,61,66,55,70,52,77,79,76,80,66,78,78,61,65,50,73,76,73,71,,,,,
T. Arslan,31,2023,74,74,3000000.0,14000.0,67,68,58,79,65,78,75,72,75,77,59,73,71,71,76,83,55,63,65,74,80,74,72,71,74,76,68,74,68,6,11,10,6,6
K. Agudelo,23,2026,71,77,3000000.0,10000.0,65,65,48,71,46,76,56,42,66,75,79,73,82,69,81,68,59,71,59,56,78,49,70,68,43,68,48,54,48,15,10,13,14,10
E. Valeri,23,2023,71,77,3000000.0,8000.0,71,60,52,70,56,69,64,74,65,73,75,71,68,74,68,68,40,74,48,67,65,68,69,60,56,60,70,64,64,8,10,13,12,12
A. Guardado,35,2023,77,77,3000000.0,16000.0,75,64,55,83,69,78,78,80,80,79,64,56,77,75,87,70,71,79,59,73,73,73,65,79,70,76,72,74,75,7,10,10,11,10
José Gragera,22,2028,69,80,3000000.0,7000.0,61,45,71,66,37,65,63,58,60,66,63,55,67,67,46,58,79,73,79,53,64,72,47,69,57,69,69,69,63,10,11,10,8,6
Iván Sánchez,29,2024,73,73,3000000.0,19000.0,70,72,40,75,47,78,74,67,63,77,77,74,89,66,87,69,80,60,33,68,55,40,68,73,65,74,55,25,28,14,8,12,9,8
A. Lozano,29,2023,73,73,3000000.0,26000.0,63,72,73,68,64,73,57,56,58,69,76,83,70,71,60,75,78,62,83,74,67,18,75,75,68,71,33,40,35,6,6,11,13,8
Rubén Sobrino,30,2024,73,73,3000000.0,25000.0,59,73,75,70,72,77,69,57,50,75,74,79,72,68,61,75,66,54,67,73,68,32,71,62,66,65,40,31,21,13,8,11,7,15
E. Anderson,19,2026,68,82,2900000.0,16000.0,59,65,68,72,57,73,65,49,66,72,79,70,79,65,85,68,82,68,71,59,73,61,66,69,60,73,59,66,53,6,12,5,10,7
N. Kebano,30,2023,73,73,2900000.0,41000.0,69,69,52,69,70,77,72,77,65,74,81,74,79,73,79,67,63,69,54,66,49,38,68,73,68,70,43,37,23,15,12,16,15,15
H. Massengo,20,"Jun 30, 2023",69,78,2900000.0,11000.0,56,39,60,72,39,73,50,44,70,68,74,69,85,66,85,63,61,70,63,54,65,70,57,66,51,68,64,66,65,8,14,12,9,15
E. Sobol,27,2026,73,73,2900000.0,19000.0,67,58,67,67,74,70,72,78,65,71,76,78,73,69,64,77,68,83,67,70,74,70,66,65,34,63,68,72,69,11,11,9,13,10
M. van Bergen,22,2025,71,76,2900000.0,13000.0,69,63,34,67,69,74,70,54,53,71,87,86,84,67,77,65,51,68,49,68,54,23,67,67,60,65,35,21,23,7,14,13,11,11
J. Stage,25,2024,72,74,2900000.0,17000.0,65,65,74,73,60,69,61,56,70,73,68,78,67,75,75,69,82,89,78,60,77,71,71,68,60,73,70,73,70,,,,,
K. Paredes,19,2026,68,82,2900000.0,10000.0,67,58,36,67,35,73,49,35,57,70,82,77,83,61,91,60,43,61,29,47,56,48,60,63,45,52,54,60,59,,,,,
M. Ruggeri,19,2026,69,80,2900000.0,10000.0,71,43,65,68,53,68,64,50,63,69,57,65,52,68,57,69,56,64,61,40,67,67,64,51,35,55,66,68,66,,,,,
F. Ballo-Touré,25,2025,72,75,2900000.0,32000.0,70,49,58,72,39,73,68,49,64,72,86,84,70,65,70,56,62,75,70,52,74,65,64,64,53,63,66,71,66,14,14,7,11,8
F. Đuričić,30,2024,73,73,2900000.0,16000.0,65,67,48,75,69,76,76,69,74,76,74,69,77,72,77,71,72,55,67,71,45,42,68,75,69,69,45,35,43,8,8,9,15,8
T. Augello,27,2025,73,73,2900000.0,15000.0,78,31,56,66,37,70,65,44,59,71,73,78,75,66,77,48,67,79,51,44,62,70,65,54,38,62,67,70,68,10,15,10,5,11
A. Reca,27,2025,73,73,2900000.0,14000.0,74,56,58,68,48,74,57,45,63,73,79,77,58,74,52,57,84,72,67,54,58,73,71,71,62,67,69,69,68,8,12,13,10,10
A. Harroui,24,2025,72,75,2900000.0,17000.0,66,66,57,73,55,75,60,63,68,76,75,73,71,71,70,76,76,85,73,74,68,68,68,74,45,72,67,71,66,9,5,7,12,7
A. Solari,30,2023,73,73,2900000.0,18000.0,71,64,63,72,37,73,75,73,70,71,79,89,87,69,74,65,87,73,74,59,69,65,69,71,57,73,53,55,61,7,15,13,11,7
Turrientes,20,2027,68,80,2900000.0,9000.0,60,43,56,74,43,64,62,71,74,70,69,65,69,66,82,62,60,76,37,54,69,59,62,67,56,68,57,62,65,,,,,
Escudero,32,2024,74,74,2900000.0,18000.0,75,55,69,74,51,68,69,68,73,73,63,69,69,74,70,79,71,69,66,63,72,75,67,66,66,69,78,73,71,9,15,7,13,14
F. Buonanotte,17,2026,68,83,2800000.0,3000.0,54,66,50,69,51,72,59,61,66,70,76,74,66,52,67,60,61,59,51,64,32,23,64,68,55,52,20,22,24,8,9,7,14,9
G. Perrin,26,2024,72,73,2800000.0,14000.0,67,69,62,70,58,74,60,47,60,72,83,82,80,64,89,66,68,71,60,65,50,24,67,67,68,68,43,34,28,,,,,
M. Sissoko,32,2024,74,74,2800000.0,20000.0,71,54,65,75,62,75,75,60,74,74,59,72,64,72,58,81,69,77,86,61,77,71,69,67,60,73,72,72,70,,,,,
A. Tibidi,18,2027,68,80,2800000.0,3000.0,63,66,61,64,56,70,68,44,62,68,77,78,72,61,65,68,75,63,70,65,53,29,64,62,45,60,26,31,26,,,,,
M. Maolida,23,"Jun 30, 2023",71,76,2800000.0,16000.0,56,67,61,69,62,77,66,41,57,75,79,75,79,69,75,69,65,63,64,65,39,24,71,65,61,68,21,17,21,9,10,7,13,8
N. Nartey,22,2025,69,76,2800000.0,10000.0,65,55,60,73,32,73,45,40,65,74,70,77,76,73,78,51,74,69,69,38,67,66,63,70,41,67,67,68,61,13,9,13,6,12
T. Coulibaly,21,2023,69,76,2800000.0,9000.0,66,68,38,65,59,78,68,41,47,74,81,77,85,50,84,61,53,63,60,36,63,38,66,66,62,56,48,42,37,8,12,5,6,14
A. Barkok,24,2025,71,76,2800000.0,15000.0,63,67,60,70,57,81,65,60,64,77,72,79,75,66,69,77,54,65,68,70,60,53,66,67,56,62,47,59,61,7,12,13,8,13
B. Franjić,22,2027,71,77,2800000.0,20000.0,55,42,70,64,39,63,39,56,73,70,76,79,58,69,60,64,70,81,76,57,78,76,50,65,58,64,67,67,64,7,14,13,8,11
F. Jensen,24,2025,71,76,2800000.0,15000.0,68,68,56,72,70,75,61,44,63,73,68,78,70,67,67,75,69,64,74,66,64,41,69,70,48,72,49,57,56,5,11,6,6,7
O. Abildgaard,26,2024,72,75,2800000.0,17000.0,55,60,76,75,56,67,56,41,69,72,55,66,62,73,70,74,80,79,82,66,73,66,67,69,45,66,65,72,71,,,,,
L. de la Torre,24,2026,71,76,2800000.0,13000.0,66,56,42,74,52,74,66,60,72,76,73,59,76,66,81,58,56,89,51,52,54,60,71,71,61,67,63,60,59,11,14,12,7,10
Antonio Sánchez,25,2024,72,73,2800000.0,17000.0,64,61,54,79,58,69,62,57,73,71,76,75,82,66,75,79,42,78,75,70,62,64,68,72,54,70,60,68,64,15,13,6,14,10
M. Hongla,24,"Jun 30, 2023",71,76,2800000.0,15000.0,57,67,73,74,60,74,71,49,73,72,76,74,81,62,74,78,81,84,77,73,63,68,63,69,55,80,61,66,58,14,9,5,8,13
Tete Morente,25,2024,72,73,2800000.0,14000.0,72,70,59,77,67,75,75,69,70,71,79,78,79,61,55,74,64,72,66,68,60,48,62,64,65,61,51,35,31,13,9,7,11,10
J. Amavi,28,"Jun 30, 2023",73,73,2800000.0,27000.0,72,55,66,73,56,70,63,49,66,71,72,73,69,72,70,75,77,68,71,63,74,73,55,54,61,67,67,74,72,11,10,11,14,12
Chris Ramos,25,2028,72,73,2800000.0,21000.0,57,73,82,62,64,78,58,53,52,68,79,85,70,65,46,69,79,66,80,67,35,26,68,66,65,56,39,24,25,11,10,9,8,7
F. Downes,23,2027,71,77,2700000.0,28000.0,61,52,58,75,32,67,49,55,70,69,67,66,75,64,77,59,65,75,69,55,76,65,56,70,48,73,68,70,67,13,12,14,11,6
A. Sarr,21,2027,68,79,2700000.0,17000.0,55,71,60,64,52,72,61,41,48,67,89,92,74,63,53,68,47,69,73,62,49,22,63,63,62,60,17,24,19,8,9,7,5,15
L. Leroy,22,2025,68,76,2700000.0,8000.0,61,52,56,73,42,70,61,59,69,71,55,60,61,63,60,68,60,73,67,57,57,60,61,69,52,66,58,62,59,9,10,12,9,11
J. Hadjam,19,2027,68,82,2700000.0,5000.0,66,47,52,65,48,69,61,45,52,67,76,78,68,60,64,61,68,75,74,52,65,64,58,60,58,64,62,64,63,,,,,
S. Hamulić,21,2027,68,77,2700000.0,7000.0,56,68,66,64,55,67,55,42,55,64,84,77,76,65,71,66,62,68,72,67,51,18,70,63,62,67,21,29,26,6,10,11,8,5
M. Cham,21,2025,68,76,2700000.0,6000.0,42,63,26,67,62,71,66,58,63,69,82,74,81,61,61,59,51,48,53,68,31,27,66,67,64,65,33,21,18,,,,,
N. Schulz,29,2024,73,73,2700000.0,30000.0,69,39,60,66,34,67,59,42,63,64,80,83,67,72,73,65,65,77,82,36,78,70,70,67,56,68,72,71,72,13,9,15,7,14
L. Henderson,26,2025,72,73,2700000.0,9000.0,60,60,47,75,54,68,67,63,74,75,67,78,76,74,75,72,61,80,75,71,76,61,68,68,46,73,70,68,66,13,14,12,10,16
S. Esposito,21,"Jun 30, 2023",68,79,2700000.0,1000.0,59,55,51,77,51,61,68,67,70,68,63,64,71,62,74,62,51,75,51,68,55,61,68,70,64,65,60,60,61,,,,,
P. Ciss,28,2025,73,73,2700000.0,16000.0,48,55,76,73,32,60,33,30,68,67,65,62,58,69,58,71,83,88,84,51,80,72,64,60,40,61,67,74,72,13,5,11,14,13
Mata,33,2024,74,74,2700000.0,25000.0,63,72,75,67,73,74,55,52,51,75,61,66,62,82,35,80,70,64,74,70,80,19,79,66,76,76,29,28,29,12,8,10,6,12
Iza Carcelén,29,2023,73,73,2700000.0,22000.0,75,47,60,74,56,70,72,78,59,72,78,77,71,56,74,69,55,90,57,69,75,68,69,59,69,62,67,71,65,9,11,11,10,7
Ł. Poręba,22,2027,68,76,2600000.0,10000.0,54,38,59,68,35,57,43,56,65,67,69,66,73,64,68,57,73,78,72,38,58,68,56,66,52,64,68,69,62,,,,,
A. Virginius,19,2027,67,84,2600000.0,6000.0,59,62,55,64,39,70,58,33,52,71,90,90,87,55,72,61,58,53,35,48,30,22,62,58,54,58,25,25,20,13,10,14,14,8
V. Marchetti,24,2024,71,76,2600000.0,10000.0,62,48,62,76,59,69,61,58,67,70,68,68,78,68,68,63,61,73,71,60,68,66,60,66,57,68,68,70,69,12,10,10,15,9
Y. Magnin,25,2025,72,74,2600000.0,12000.0,41,58,62,75,43,65,58,36,72,72,64,69,70,70,59,58,69,81,62,54,70,68,64,66,52,68,69,74,72,14,8,6,13,5
D. Huseinbašić,20,2025,68,79,2600000.0,8000.0,44,61,53,69,42,64,44,36,69,69,67,68,68,69,68,61,74,76,69,55,73,63,69,68,41,69,64,61,56,,,,,
E. Millot,19,2025,68,79,2600000.0,6000.0,65,60,44,68,54,74,68,59,65,74,73,71,82,64,83,62,36,55,34,59,57,57,64,67,58,66,49,55,47,,,,,
I. Šunjić,25,"Jun 30, 2023",72,74,2600000.0,21000.0,51,55,71,68,43,63,31,41,65,67,66,55,72,68,57,67,57,87,69,66,87,72,56,57,43,65,72,74,77,9,9,13,11,11
F. Alidou,20,2026,68,78,2600000.0,8000.0,64,62,37,62,50,76,55,42,54,71,88,81,67,55,67,63,50,56,62,53,49,25,63,58,50,55,28,28,22,8,7,7,9,5
D. Čolina,21,2027,68,76,2600000.0,7000.0,59,38,47,43,47,60,66,63,31,64,82,83,65,64,78,39,65,73,46,39,52,70,50,45,47,55,69,65,64,7,12,13,12,7
E. Darboe,21,2026,68,79,2600000.0,14000.0,52,40,62,72,46,62,47,50,69,72,69,53,54,67,73,58,63,73,51,45,66,64,56,65,52,63,61,65,65,7,5,5,15,8
C. Volpato,18,2026,67,84,2600000.0,6000.0,62,60,49,65,54,74,65,56,60,70,66,68,56,65,55,76,52,68,58,65,47,28,67,71,57,64,45,36,42,11,8,8,13,8
Ronaldo Vieira,23,"Jun 30, 2023",71,76,2600000.0,10000.0,56,53,53,72,50,71,63,49,67,73,69,76,73,67,78,65,67,76,71,62,80,68,58,66,57,71,66,71,68,12,10,7,6,8
F. Ebosele,19,2027,68,78,2600000.0,4000.0,64,47,44,60,40,73,46,36,50,70,94,89,84,62,79,49,75,80,76,34,70,60,60,58,37,64,58,58,57,5,12,15,14,6
F. Terracciano,19,2026,68,79,2600000.0,6000.0,65,56,61,70,54,71,70,62,64,68,81,79,72,61,68,69,69,65,68,64,61,62,57,67,57,54,64,63,62,11,12,8,12,13
Pablo Barrios,19,2028,67,85,2600000.0,8000.0,57,65,57,70,45,68,47,48,66,72,77,75,73,60,62,72,63,60,61,67,57,61,67,74,62,55,46,62,58,,,,,
Álex Sola,23,2026,68,77,2600000.0,9000.0,62,68,55,61,36,72,61,31,58,69,76,68,69,67,67,51,74,87,68,52,74,63,66,59,46,69,64,59,64,8,5,5,12,14
Clerc,30,2024,73,73,2600000.0,15000.0,73,56,62,69,48,70,72,56,63,71,79,83,76,70,73,64,72,79,69,59,62,68,70,68,50,73,64,68,67,7,14,11,10,14
Pep Chavarría,24,2027,71,76,2600000.0,10000.0,68,48,59,67,35,67,61,39,61,66,82,85,75,69,71,59,63,87,74,41,63,66,70,61,46,58,65,63,60,9,10,15,10,14
A. Forshaw,30,2023,73,73,2500000.0,28000.0,64,59,47,78,57,73,67,63,76,75,63,54,72,70,79,66,43,72,64,63,73,67,61,71,62,77,69,72,66,10,7,12,13,16
J. Sarmiento,20,2026,67,81,2500000.0,14000.0,62,62,43,66,52,70,64,55,56,67,82,79,74,57,74,70,34,57,61,54,30,22,64,65,60,68,27,32,30,12,9,13,14,12
M. Autret,31,2023,73,73,2500000.0,16000.0,75,72,48,77,64,75,63,70,76,72,62,64,72,70,78,76,67,54,62,65,55,53,75,73,62,64,26,49,40,10,6,13,10,12
M. Niang,27,2024,72,72,2500000.0,15000.0,64,70,66,66,71,71,70,64,57,72,69,76,70,67,64,84,74,49,82,71,52,30,70,67,73,71,30,24,20,4,6,4,4,4
B. Touré,30,2023,73,73,2500000.0,15000.0,63,42,66,70,38,63,55,56,67,74,42,33,62,69,61,68,75,84,79,68,72,71,48,64,57,66,71,73,70,12,11,9,6,9
X. Chavalerin,31,2024,73,73,2500000.0,16000.0,68,66,58,77,59,70,70,71,72,74,58,59,67,73,73,74,60,86,70,65,72,74,68,72,63,69,69,71,68,11,15,6,14,7
A. Zeneli,27,2025,72,72,2500000.0,17000.0,76,68,50,73,63,76,79,68,59,75,71,70,75,71,72,74,30,60,54,71,62,39,64,73,71,70,33,33,24,10,8,10,7,14
S. Khaoui,27,2023,72,72,2500000.0,14000.0,70,68,45,73,59,73,73,71,70,75,66,55,74,70,66,74,61,69,62,72,43,35,70,73,49,69,54,50,46,12,14,11,14,9
N. Tauer,21,"Jun 30, 2024",68,78,2500000.0,7000.0,50,43,65,68,39,66,45,45,66,66,68,65,73,66,73,60,79,67,62,42,68,68,42,46,38,53,67,68,73,12,6,11,9,11
G. Haraguchi,31,2024,73,73,2500000.0,20000.0,65,67,51,74,56,77,72,54,66,76,76,65,87,71,84,57,65,85,41,68,39,37,64,73,56,70,46,46,42,16,11,11,11,7
P. Förster,27,2024,72,72,2500000.0,18000.0,66,66,54,73,49,71,60,67,71,73,55,68,64,76,64,77,63,84,78,71,73,58,74,75,54,68,65,60,63,,,,,
T. Ciğerci,30,2024,73,73,2500000.0,22000.0,62,60,68,72,59,67,74,67,76,71,65,70,66,69,56,76,74,87,76,68,72,73,69,69,71,72,69,70,67,12,11,11,9,12
P. Seguin,27,2022,72,72,2500000.0,21000.0,64,56,66,75,51,68,52,43,71,77,64,55,69,73,65,65,72,83,75,63,69,69,59,73,48,73,69,67,66,,,,,
M. Vojvoda,27,2024,72,72,2500000.0,28000.0,78,44,62,74,50,73,68,58,71,72,72,74,71,74,58,69,65,74,70,62,70,68,70,70,35,68,66,69,72,8,12,10,10,8
S. Pafundi,16,2025,67,86,2500000.0,750,64,61,55,67,61,71,74,71,64,71,83,76,87,57,95,73,64,45,42,65,61,55,61,65,69,70,47,39,36,7,10,11,7,8
A. Hrustić,25,2026,71,74,2500000.0,16000.0,70,65,51,75,65,71,78,75,73,74,73,69,75,68,73,74,65,74,63,77,69,59,68,72,65,68,57,59,50,9,7,8,7,6
A. Grassi,27,"Jun 30, 2023",72,72,2500000.0,4000.0,64,58,63,74,60,74,64,58,73,76,66,55,64,70,66,70,56,69,59,67,67,71,68,72,63,66,63,69,64,12,6,15,8,8
M. Pjaca,27,"Jun 30, 2023",72,72,2500000.0,61000.0,72,63,68,76,65,74,68,66,67,75,75,79,75,73,58,76,65,53,70,72,42,30,67,69,69,62,36,36,34,11,5,10,9,12
A. Sabiri,25,"Jun 30, 2023",71,74,2500000.0,28000.0,65,66,68,72,41,77,77,70,65,75,68,54,77,73,63,77,70,69,67,76,53,51,69,68,57,67,52,59,58,8,6,14,8,12
M. Benassi,27,"Jun 30, 2023",72,72,2500000.0,33000.0,68,66,68,75,70,76,68,64,73,78,55,54,72,72,68,80,66,52,69,74,74,70,74,70,52,72,68,72,70,,,,,
José Machín,25,2024,71,74,2500000.0,26000.0,59,60,58,75,69,74,70,65,72,74,61,69,69,71,61,65,59,73,63,67,63,59,73,73,48,61,59,61,59,6,7,13,7,10
C. Montes,21,2024,67,79,2500000.0,6000.0,60,59,48,61,52,72,47,43,36,70,77,82,80,64,74,67,70,69,53,55,39,24,68,60,51,56,19,20,20,15,12,7,17,18
Óscar Plano,31,2023,73,73,2500000.0,18000.0,71,68,68,69,59,70,79,64,63,72,81,85,82,67,75,79,63,79,72,68,70,60,71,71,66,69,51,58,45,8,14,16,8,13
Álex Collado,23,"Jun 30, 2023",70,76,2500000.0,49000.0,72,69,51,73,53,74,75,75,70,73,63,56,69,69,68,69,52,55,61,72,48,63,65,74,63,65,59,56,57,10,9,12,12,11
D. Genreau,23,2025,68,75,2400000.0,7000.0,60,59,39,73,42,64,53,41,64,67,69,63,64,66,70,67,59,76,61,57,72,65,68,69,45,67,64,69,65,,,,,
Y. Keitel,22,2024,70,76,2400000.0,12000.0,49,44,75,73,41,62,42,49,70,71,63,66,64,69,62,58,79,64,70,49,79,66,49,65,48,64,62,72,67,,,,,
N. Schmidt,24,2025,70,75,2400000.0,12000.0,73,64,48,73,56,72,70,71,72,75,57,65,60,68,71,82,54,60,74,77,53,46,65,70,59,65,56,52,57,6,11,14,7,10
P. Osterhage,22,2026,70,76,2400000.0,11000.0,62,52,67,70,47,74,59,42,69,74,70,81,69,68,68,58,67,69,67,59,65,71,61,68,45,65,68,69,70,12,5,12,6,6
K. Fischer,21,2027,70,76,2400000.0,14000.0,68,35,56,72,30,68,49,37,61,69,74,76,68,67,69,44,59,74,69,38,63,66,54,58,37,58,63,66,63,,,,,
M. Pantović,25,2022,71,73,2400000.0,18000.0,72,64,58,69,58,74,68,59,65,73,74,77,74,67,70,76,54,78,63,82,32,34,70,66,50,62,40,41,35,,,,,
S. Rudy,32,2023,73,73,2400000.0,26000.0,69,59,54,78,64,68,81,75,75,76,55,55,72,73,72,69,65,75,65,71,57,72,67,73,69,80,70,69,63,13,8,13,12,10
A. Blin,25,2025,71,75,2400000.0,10000.0,59,49,58,69,48,59,65,46,66,63,43,38,64,74,70,61,70,86,73,52,80,74,58,60,52,70,65,70,69,13,6,8,10,8
G. Kastanos,24,2026,70,75,2400000.0,13000.0,55,60,36,71,60,75,65,70,68,75,66,69,68,62,77,72,34,55,68,67,52,28,67,70,48,66,26,27,30,8,6,7,8,7
Portillo,32,2023,73,73,2400000.0,20000.0,75,71,59,74,64,74,76,65,72,72,66,62,75,72,85,68,56,65,64,69,57,56,73,75,64,70,52,56,53,,,,,
B. Bouanani,17,2027,67,79,2300000.0,2000.0,66,61,45,70,58,71,65,55,62,69,74,73,72,47,77,65,51,61,51,59,38,26,60,66,59,57,28,34,30,10,7,9,14,15
S. Diarra,23,2025,70,74,2300000.0,9000.0,65,65,31,70,46,74,57,56,62,70,86,85,83,57,84,56,58,69,37,49,61,44,65,61,60,66,24,57,55,12,13,14,13,13
W. Odobert,17,2027,67,81,2300000.0,850,59,67,44,64,51,74,48,46,48,72,79,71,62,67,62,67,47,46,42,45,32,23,68,58,63,52,28,26,27,5,10,12,11,7
I. Sulemana Kakari,19,2025,67,79,2300000.0,4000.0,58,54,61,69,59,63,54,52,68,65,79,77,74,54,74,80,66,68,71,56,71,65,53,59,55,55,62,67,66,7,9,15,10,11
Olasagasti,21,2025,67,76,2300000.0,7000.0,48,62,62,74,37,57,65,62,72,61,66,59,64,69,72,62,57,78,66,61,65,65,64,62,59,65,61,70,59,,,,,
I. Kébé,21,2024,67,75,2300000.0,6000.0,45,55,60,69,40,64,40,30,67,67,59,62,63,70,59,74,66,73,83,52,72,69,65,68,45,55,60,68,65,,,,,
J. Enciso,18,2026,66,83,2200000.0,6000.0,61,65,39,60,48,74,50,64,38,70,79,77,78,65,79,74,49,50,42,70,56,30,63,63,63,67,28,33,32,10,7,9,13,11
S. Baptiste,24,2024,70,73,2200000.0,21000.0,65,56,61,72,58,77,51,41,66,74,74,70,72,70,79,60,65,68,69,60,70,70,69,71,41,74,70,68,66,5,13,10,15,14
M. El Arouch,18,2025,66,84,2200000.0,5000.0,58,58,32,68,56,72,61,62,69,69,78,73,88,58,87,63,45,55,56,59,49,48,58,60,66,67,52,57,56,11,12,11,14,11
M. Coco,26,2023,71,72,2200000.0,16000.0,72,64,59,74,68,68,59,46,64,69,79,81,81,69,68,72,62,50,65,66,49,54,71,66,59,67,41,62,49,12,6,15,7,7
F. Passlack,24,2023,70,73,2200000.0,19000.0,69,61,44,70,53,70,69,63,64,71,76,64,75,70,86,73,74,78,71,55,83,62,63,62,66,66,69,70,73,10,11,10,16,9
N. Weißhaupt,20,2026,67,77,2200000.0,7000.0,65,59,39,67,52,70,60,59,57,68,76,69,77,59,70,60,47,55,41,54,45,30,65,63,53,49,27,35,35,10,15,9,8,5
D. Limnios,24,2024,70,73,2200000.0,13000.0,65,65,56,68,70,74,60,66,55,72,76,69,77,66,79,70,55,68,55,68,50,26,69,67,55,63,43,39,35,15,8,7,12,5
T. Skarke,25,"Jun 30, 2023",71,72,2200000.0,18000.0,64,67,46,64,61,73,63,44,54,72,86,89,83,67,79,74,58,79,48,69,44,43,69,56,47,61,42,49,43,7,14,11,13,8
Gil Dias,25,2025,71,72,2200000.0,15000.0,70,63,57,69,60,75,70,63,61,74,77,75,74,69,73,73,53,69,64,70,63,67,65,68,49,69,62,64,62,,,,,
T. Bischof,17,2025,65,86,2200000.0,1000.0,52,55,40,70,47,68,61,52,65,70,63,65,77,60,81,55,59,56,44,53,56,34,50,69,54,65,37,53,52,,,,,
M. Pedersen,25,2024,71,72,2200000.0,16000.0,68,45,48,69,46,73,55,37,63,71,84,84,80,72,78,66,89,78,58,54,72,65,69,64,41,58,67,72,69,8,8,7,9,11
R. Oudin,25,"Jun 30, 2023",71,72,2200000.0,6000.0,72,66,66,70,69,72,78,69,65,73,67,75,75,73,67,73,81,77,69,69,42,26,73,69,68,74,37,27,23,8,13,11,13,6
N. Haas,26,2025,71,72,2200000.0,8000.0,67,58,59,75,56,70,60,57,72,72,75,79,84,70,82,68,67,76,64,64,66,65,65,72,55,66,65,62,62,10,15,7,6,9
J. Fazzini,19,2027,66,82,2200000.0,2000.0,67,41,54,72,60,70,60,59,64,70,74,75,74,70,71,71,62,76,60,45,68,67,67,60,51,60,60,62,62,,,,,
